file_id,filename,filepath,transcript
mxBSpnE8QzA,mxBSpnE8QzA.wav,data/mxBSpnE8QzA.wav,"A 2,000-year-old Roman theater in Jordan, glowing by day and transforming into this at night. That's where TEDxAmong took place. I'm Kelly, and this is our second stop on the global ideas search to find the best of the best ideas all over the world. This one's theme? Where ideas meet history. After grabbing some lunch and to go kenefe, we met the speakers who are people making real impacts in their communities. Their talk centered on curiosity, compassion, and resilience. And I felt so lucky to get to know these speakers and to cheer them on from the audience. When they finished giving the talks of their lives, the stage turned into a show full of music and performances, a perfect way to end the night. In the middle of it all, the TEDxAmong team hosted a beautiful gala, where Kelly, the heart of the global ideas search, gave a gorgeous speech. Our girl Kelly! That's our Kelly! We also quickly visited Petra, one of the seven wonders of the world, where we saw breathtaking views. Learned about ancient carvings, met the kindest people, and had a home-cooked meal of man-self I will probably think about forever. This stop showed me how ideas echo across time. From history carved into stone, to powerful voices in the present, and maybe even to the TED stage in Vancouver. Huge thank you to the TEDxAmong team for making this all so unforgettable. Jordan officially has my heart. Keep following along to find out which speaker from Among will move on to TED2026. And I'll see you in Nigeria next. Bye!"
F63iukJiwiY,F63iukJiwiY.wav,data/F63iukJiwiY.wav,"In my third year as a corps de ballet member, the decision was made to exclude me from a filmed production of Swan Lake because I was told my brown skin would disrupt the aesthetic. Hearing those words cut deeper than I can describe. In a single sentence, everything I loved about ballet, the beauty, the discipline, the stability it had given me, was turned against me. I stood in the studio, surrounded by my peers, but I felt utterly invisible. I went home devastated, questioning whether this was truly a place for me to be in this world of ballet that I had dedicated myself to. And yet the next morning, I came back to the studio. And not because I felt strong, but because I feared if I walked away, the door might close forever, and not just for me, but for anyone who might follow. Resilience in that moment was not grand. It was quiet. It was showing up again, even when my heart was broken. More than a decade later, it was that same ballet, that damn Swan Lake, that gave me one of the most powerful moments of my career, a triumph built on the resilience I had relied on long before, back when showing up despite setbacks felt impossible. I was given the opportunity to perform the Swan Queen, the lead role in Swan Lake, one of the most iconic roles in a ballerina's repertoire. When the day finally came to debut as the Swan Queen, Raven Wilkinson was in the audience. Raven had been the first Black woman to dance in a major American ballet company, the Ballet Russe de Monte Carlo, in the 1950s, performing across segregated America while facing threats from the Ku Klux Klan. She never imagined, and she told me this several times, I never imagined I would see a Black woman in this role. And at my curtain call, she walked onstage and placed flowers in my hands. For both of us, it was a moment of transformation, a stage that had once literally shut her out. She was not allowed to dance on that stage, was now a stage that we could stand on together."
J5pd_vZYVFk,J5pd_vZYVFk.wav,data/J5pd_vZYVFk.wav,"I received free accommodation from the Chinese government for over three years for so-called leaking state secrets overseas. I was made to sit for 13 hours straight each day. I had to request permission to make the smallest movement. Then I moved to detention. I had three cellmates, and that already felt like freedom paradise. Nobody in the cell regrets things like money or assets. But we were kicking ourselves over the travel we didn't do, the love we didn't show, the risks we didn't take. Imprisonment is like a mini death. It's a taste of the real thing. So now I do things I want immediately. When you win the lottery, it's easy to squander and hard to get your priorities right. Same with freedom. You can be paralysed by choice. You can't comprehend the vastness or the preciousness."
bGgBQ1cz0LQ,bGgBQ1cz0LQ.wav,data/bGgBQ1cz0LQ.wav,"How do professionals get better at what they do? There are two views about this. You go to school, you learn, you graduate, and then you go out into the world and you make your way on your own. Now, the contrasting view comes out of sports. And they say you are never done. Everybody needs a coach in making it on your own. You don't recognize the issues that are standing in your way, or if you do, you don't necessarily know how to fix them. And the result is that somewhere along the way, you stop improving. So I asked a former professor of mine, and he agreed to come to my operating room and observe me. I didn't think there would be anything much he'd have to say when we were done. Instead, he had all page-dense with notes. He was describing what great coaches do. They are your external eyes and ears providing a more accurate picture of your reality. They're recognizing the fundamentals. They're breaking your actions down and then helping you build them back up again. It made me realize that the coaches were on to something profoundly important. It's not just how good you are now, I think it's how good you're going to be that really matters."
ovLovoVtjiU,ovLovoVtjiU.wav,data/ovLovoVtjiU.wav,"I asked my staff at CDC to give me the names of five people a week, five people I called unsung heroes, people who were doing extraordinary things but out of the spotlight. I talked to somebody who rappelled out of a helicopter to drop COVID test kits on a cruise ship at sea. I spoke to somebody who had stayed up all night booking flights for a massive CDC staff deployment. And I spoke to somebody who had knocked on doors, going door to door, doing health surveys after a train derailment had emitted toxic fumes. Almost none of them had spoken to their CDC director before, and I was there to just say, I see you, I value you. When I look back on my time in government service, those hard days are kind of all just a blur. What I remember most is those moments of human connection, because in our darkest moments, how we serve one another, how we treat one another, is ultimately what defines us."
CAUadrJ_jac,CAUadrJ_jac.wav,data/CAUadrJ_jac.wav,"A good TED Talk should make you feel a little bit taller. Hi, I'm Kelly here with Reggie and Kelly. We just traveled to nine countries from around the world to hear the best ideas from TEDx speakers. Today, we're going to answer some frequently asked questions about our entire experience. I think what separates a good idea from a great one, this has to be something that makes sense when someone explains it. It excites you and makes you learn and makes you excited to share it with people. I think a good idea solves a problem and I think a great idea shifts the way people think about the problem and maybe spurs them into action in some way. Show off. Woo! I did it! The best meal I had on the trip was in Singapore and it was the chili crab. Legos and it was a piece of bread. In Singapore at the hawker market because we got to try so many different foods and every one of them was delicious. What about your favorite bite? My favorite bite was chili crab. I mean, chili crab. Oh, man. Aisle seat. I have a weak bladder. Window seat. I love that wall. I'm with Reggie. Window seat. I like to be tucked in, rest my head. Intense, inspirational, and educational. Large, incomprehensible, satisfying. Gave me hope. Okay. That's three words. That is three words. Yeah, yeah. That is three words. That is three words. That is three words. That's pretty good. Be sure to watch the TED Idea Search coming out March 3rd. Nine episodes in total. Every single one's perfect. And I'm hosting. And he's hosting."
AUL2pMTLIZc,AUL2pMTLIZc.wav,data/AUL2pMTLIZc.wav,"I wanted to explain to the non-procrastinators of the world what goes on in the heads of procrastinators and why we are the way we are. Now, I had a hypothesis that the brains of procrastinators were actually different than the brains of other people. And to test this, I found an MRI lab that actually let me scan both my brain and the brain of a proven non-procrastinator so I could compare them. So here's the brain of a non-procrastinator. Now, here's my brain. There is a difference. Both brains have a rational decision maker in them, but the procrastinator's brain also has an instant gratification monkey. Now, what does this mean for the procrastinator? Well, it means everything's fine until this happens. So the rational decision maker will make the rational decision to do something productive, but the monkey doesn't like that plan. So he actually takes the wheel and he says, actually, let's read the entire Wikipedia page of the Nancy Kerrigan-Tanya Harding scandal because I just remember that and I want to see what happened. The instant gratification monkey does not seem like a guy you want behind the wheel. He lives entirely in the present moment. He has no memory of the past, no knowledge of the future, and he only cares about two things, easy and fun. Now, sometimes it makes sense to be doing things that are easy and fun, but other times it makes much more sense to be doing things that are harder and less pleasant for the sake of the big picture, and that's when we have a conflict. Turns out that the procrastinator has a guardian angel, someone called the panic monster. Now, the panic monster is dormant most of the time, but he suddenly wakes up any time a deadline gets too close or there's danger of public embarrassment, a career disaster, or some other scary consequence. We need to stay aware of the instant gratification monkey. That's a job for all of us, and it's a job that should probably start today. Well, maybe not. Today. You know, sometime soon."
QA8Fubo5aeo,QA8Fubo5aeo.wav,data/QA8Fubo5aeo.wav,"I mean, a lot of food innovation, I think today seems really kind of, oh, it's just this tiny little thing, who cares? But if we go further back in the past, food is a much, much bigger deal, because it's a much, much, much, much, you know, bigger proportion of people's expenditure, they can't really afford very much else. A lot of the time, you know, when we when we think of just how much spending today goes on food, it's, you know, in a wealthy country, it's going to be at most 15%. In even even in the poorest countries in the world, I think it's just over 50. And we're talking like the real right at the bottom of the tail end, throughout most of human history, before a few hundred years ago, it's easily 70 to 80%. Right, it's just going on food and drink. So even the small thing, we might say, oh, yeah, a small change to adding the caramel to the chocolate. That's a that's a small deal now. But back then, a small thing like the proportion, a slight change to salt making, let's say, or how or a slight change to a recipe could be a huge deal in terms of people's actual experience. Living standards, or a change to agriculture becomes a very, very huge deal, given so much of the economy is based around agriculture. And the reason it's not isn't because those things shrank, but everything else grew to kind of supersede it."
nUTtu8atlD8,nUTtu8atlD8.wav,data/nUTtu8atlD8.wav,"Some people, no matter how hard you try, are determined to misunderstand you. And these are the kind of people that you need to watch out for, and they're also the people you need to feel sorry for, because this most likely is all they've known. They need to have some type of big, involved conflict to feel like you care. It means that there is a source, something within them, that enjoys being the fly in the ointment. Be very careful with those people. If you can, avoid them altogether. If you don't have to be in the room with them, don't. It's very important that you try to limit your methods of communication, your modes of communication. And sometimes a different channel of communication works. I have had opposing attorneys in cases where, by email, he was a jerk. But when I talked to him on the phone, it wasn't too bad. It was pretty pleasant. We could talk to one another. From then on, all we did was call each other, and it went a whole lot better. So you want to limit your channels of communication, especially when it comes to dealing with difficult people."
edveydG99a0,edveydG99a0.wav,data/edveydG99a0.wav,"One day at a farmer's market, I saw a woman carrying an absolutely gigantic cabbage. When I asked to photograph her, she looked really annoyed. And for some reason, I was so delighted by her crankiness, it seemed so authentic and true. Let's just say what we feel. It made me think of all the things women hold literally and metaphorically. Balloons and grudges. And heavy loads and cabbages. And stupendous love and courage. And a pink ukulele under a cherry tree. And from this, a book was formed, Women Holding Things. What do women hold? The home and the family and the children and the food. The friendships, the work. The work of the world and the work of being human. Sometimes, when I'm feeling particularly happy or content, I think I can provide sustenance for legions of human beings. I can hold the entire world in my arms. Other times, I can barely cross the room, and I drop my arms, frozen. There is never an end to holding, and certainly there is often the feeling of never doing enough."
7c_X-opfRrQ,7c_X-opfRrQ.wav,data/7c_X-opfRrQ.wav,"From the very first microscopic organisms, life on Earth stretches back billions of years. Over that time, life evolved and diversified. Then a few million years ago, something began to shift. After countless cycles of growth and adaptation, one of life's branches began using tools. And that branch grew into us. We went on to produce a mesmerizing variety of tools. We became Homo technologicus. With the invention of computers, we quickly jumped from the first mainframes and transistors to today's smartphones and virtual reality headsets. Information, knowledge, communication, computation. In this revolution, creation has exploded like never before. And now a new wave is upon us. Artificial intelligence. These waves of history are clearly speeding up, as each one is amplified and accelerated by the last. It's clear that we are in the fastest and most consequential way of life ever."
Nfs_l0-6P4E,Nfs_l0-6P4E.wav,data/Nfs_l0-6P4E.wav,"So right now, you know, criticisms of the American science system are admittedly hard to make, because if you look what's happening with Donald Trump and Doge, they are ransacking American science. They're slashing grants, they're going into NIH and fussing with it and banning words and banning certain kinds of scientific research. And I think that is all terrible. I think the slash and burn approach to the NIH is terrible. But here's where I think it's really, really important for liberals to not be the simple pro-institutionalists who always just defend the status quo when they see it attacked. We need to recognize that some institutions are being attacked in part because they're blameworthy. There are problems at NIH, and we should solve them. There are shortcomings of modern innovation science. And we should address them."
rE1GwQjgsn0,rE1GwQjgsn0.wav,data/rE1GwQjgsn0.wav,"Imagine if you were to have an intelligent sheep that can self-fold into any form it wants, anytime. And that's what I've been working on. And I call this robotic origami, Robo-gami. Ten years later, with my group of ninja origami robotic researchers, we have a new generation of Robo-gamis. This one actually navigates through different terrains autonomously. So when it's dry and flatland, it crawls, and if it meets a rough terrain, it starts rolling. It's the same robot, but depending on which terrain it meets, it activates different sequence of actuators that's on board. And once it meets an obstacle, it jumps over it. It does this by storing an energy in each of its legs and releasing it and catapulting like a slingshot. For Robo-gamis, there's no one fixed shape nor task. They can transform into anything, anywhere, anytime."
7jAQlEvb6-c,7jAQlEvb6-c.wav,data/7jAQlEvb6-c.wav,"We need to elevate connection. Like when we typically talk about what it means to be healthy or what you need to do to be healthy, we think of like get a good night's sleep, eat healthy foods, exercise often, don't smoke, things like that. And maintaining meaningful relationships needs to be part of that equation. And we actually need to think about that as vital for our health. And you have the 5-3-1 rule as a way of doing that. Yes. Yes. So this is the 5-3-1 guideline, or you can think of it as like a challenge right? And so the idea is to aim to connect with five different people each week, to cultivate at least three close relationships, and to spend one hour a day total connecting. So that's like a benchmark if you're not sure where to start. It's really important to recognize that with connection, quality is more important than quantity, especially for introverts of which I am. So aiming for that more, but if you want some sort of number or some sort of like starting place to help guide you, that's a good idea. If you want to guide your actions, then that can be a helpful starting place. So five different people each week, three close relationships, one hour a day connecting."
s009J2tA8vY,s009J2tA8vY.wav,data/s009J2tA8vY.wav,"What thoughts then are causing men to kill themselves? It's a cycle with only two steps to it. And the first is a hard life event. And for a lot of guys, it might be divorce or losing a home, losing a job. And that very naturally leads us to a place of suppression. As a man, I shouldn't have feelings. So stuff them down. But if you're anything like me, then that also comes with this constellation of other behaviors. So it might look like you also stop sleeping. You start eating poorly. You stop working out. You self-isolate. But when you do that, research shows that you also become more likely to fall ill or get injured or die as a complication. And the easiest, the most straightforward thing that we can do as a society is address that bit around suppression. Maybe it looks like reluctantly picking up the phone, calling someone that we trust and saying, Hey. Um, today, today was really hard."
6Y_14l2Ta5c,6Y_14l2Ta5c.wav,data/6Y_14l2Ta5c.wav,"Imagine there's somebody new at the company called Peter and he's great at his job and so he sprints up the managerial ladder. But with every step the demands increase and when he's promoted to senior manager Peter is overwhelmed. He misses deadlines, works late and he can't keep up. He's been promoted beyond his abilities. This is an example of the Peter Principle, a concept coined by Lawrence J Peter and Raymond Hull in 1969. The Peter Principle states that an employee will be promoted based upon their current performance and not on their potential to succeed in their new role and so they will reach a position where they are no longer competent. But the problem isn't just that the Peters of the world are unfit for their roles, it's that most organizations don't offer their employees the support needed to succeed at their new jobs. The Peter Principle highlights a flaw in any hierarchical structure which is that competency at one level does not guarantee success in the next. But in my article at Big Think Business I see how we can stop the Peter Principle from having a job that is not for them. So what is happening to you?"
YBN_xM7aqVg,YBN_xM7aqVg.wav,data/YBN_xM7aqVg.wav,"I had to upload frequently and consistently. I had to make those videos about trending topics so that people would search them and hopefully you'd pop up. And I had to make those videos as long as possible, which is way better for engagement, watch time, ad revenue, all that stuff. All at the end of the day for a dead channel in 2019 and a library of videos, a library of content that I never really even wanted to make in the first place. My channel, I think, failed, not because I wasn't making enough content, but because I was making bad videos, or if you want to be charitable, mediocre, let's just say. And I was spamming them to my subscribers. And the problem with that is not only is that inauthentic and not who I really am, it made the value of my channel zero. It's really ironic when I look back that the second I stopped caring about all of this, all of this stuff, and stopped obsessing over looking at the YouTube studio analytics, I thrived in my own way, despite the algorithm changes that everybody was panicking about. Exactly like how it was for me in the very beginning."
elTutJ3EJY8,elTutJ3EJY8.wav,data/elTutJ3EJY8.wav,"we confuse a good story for good leadership. But the two are not the same. Imagine a violent river with waves crashing together and rocks lurking somewhere below the surface. If a swimmer ventures in haphazardly, without being aware of his own capabilities or the currents, and nearly drowns, but splashes around wildly, fights with all his strength, and somehow, miraculously, manages to drag himself back to safety, those of us looking on will notice him. And we will probably say, Wow! What a guy! He really fought hard to get himself out of that crisis. We have to learn to ignore what we can call the captains of crisis, the shackletons, those who are lurching from one dramatic circumstance to another. While some crises can't be avoided, many are self-inflicted or amplified by poor leadership. Instead, we need to learn to celebrate those who mitigate rather than promote drama. They're obsessive planners. They build processes that align the organization's strength with the unique challenges they face. And they're authentic and create cultures that bring out the best in people."
kg2IukoQZKM,kg2IukoQZKM.wav,data/kg2IukoQZKM.wav,"Speed reading and listening are bullshit. Let me tell you why. First, neuroscience tells us that there are limitations to how much information you can store in short-term memory. This 2016 study shows that the three and four times speeds that were promised by these speed reading courses aren't physically possible. The second reason is that even when you double your reading or listening speed, the research shows that you retain less information. A UCLA study tested student comprehension on lectures played back at one, one and a half, two and two and a half X speed. What they found was that above two X speed, students remembered less of the lecture. Whenever you're speed reading or listening, what you're really doing is skimming. And that's totally fine as long as you don't confuse it for deep understanding. These techniques can be great for getting to the important information that you wanna focus on. But once you find it, it's worth it to slow down and process. That means rereading the difficult paragraphs, looking up new vocabulary, and asking the questions that help make what you learn stick."
CHtoy0rk174,CHtoy0rk174.wav,data/CHtoy0rk174.wav,"One of the things that I say to my constituents is that we are in the midst of a storm, but we also have to respect the storm. What do I mean by that? We have to begin to ask ourselves, we must say to ourselves, at some point this storm will come to an end, like any other storm. But the question is not whether the storm will end, but where will we be when it ends? Martin Luther King said it best. He said, there comes a point when silence becomes betrayal. We all have control over this. We do. We can participate in this government. We can urge our children to vote. We can take them to the polls with us and say, watch mommy vote. You know, I mean, or take them to when you're working on campaigns. You ain't got to work on my campaign. You can work against me. That's fine. But I just want to see you working in this democracy. This is our democracy. This is our democracy."
2N7_fVvjOTM,2N7_fVvjOTM.wav,data/2N7_fVvjOTM.wav,"One of the things I've noticed is that people are quite quick to blame if young men are struggling, if they're not in the labour market. There's the eye roll and there's the, well, if they could just get off the sofa and stop smoking so much weed and playing video games all day, maybe they'd make something of themselves. It's interesting that that instinct to blame is really not as common for other groups as it is for young men. And there are some challenges there for sure, but I'm pretty convinced that it's not that young men are making this kind of deliberate choice to be kind of video gaming. So teen boys are like three times as likely, roughly, as teen girls to be playing video games. I've raised three sons, all in their 20s now, and actually it can be quite socially connecting in the right way if it amplifies and adds to in real life relationships. So I am not convinced at all that this is a choice on the part of young men which could be discriminatory. I think the way that we describe it is just kind of selfish or weak, which is sometimes this sense, just get this sense of frustration among people. They're going to pull themselves up by their bootstraps type thing, you know, man up, get off the sofa. And of course it's true that people should take responsibility. Of course, like, I wanted my sons to have agency and get into the labour market and have their own lives for sure. But we are too quick to just point to something like video games and say that that's the cause of the detachment of men. I'm more inclined to think that it's the consequence of the detachment of men. And it is true that it gives you somewhere else to go. I would say that gaming and to some extent pornography and some other online activities, what they do provide for young men is a place to retreat to, which didn't exist before. I think it is fair to say that if things are kind of tough and there's an easy and comfortable place to retreat to, then you're going to see more people doing that. But I think that's the way it is. But it's a mistake to blame those places for the retreat."
-AqOvL5nYao,-AqOvL5nYao.wav,data/-AqOvL5nYao.wav,"One of the most powerful tools for assessment that CIA teaches us early on in our training is a method that we know as the RICE method. And RICE, R-I-C-E, is actually an acronym that stands for four other words, reward, ideology, coercion, and ego. The RICE method will show you what actually motivates or drives a person to take the actions that they take. Someone who's driven by reward is somebody who will take action based on the reward that they're given. Maybe that reward is money. Maybe that reward is an opportunity. Maybe that reward is nothing more than a pat on the back or a high five. Ideology means people take actions because of what they believe in. Maybe it's what they were taught as a child. Maybe it's what they believe in their religion. Maybe it's what they believe is right of humanity. C stands for coercion. Coercion is all the negative things in your life. This is when you make a decision because you're ashamed, or when you make a decision because you're scared, or when you make a decision because you're afraid, or you make a decision because you're embarrassed. All of these tie back to a core motivation that has to do with coercion, especially if somebody else is making you feel guilty, making you feel scared, or making you feel humiliated. E, the fourth motivator, is ego. And ego is the most often mistaken of the four motivators because people mistake the word ego with egotistical. Egotistical means that you believe you are the most important thing in the world, where ego is simply the way you choose to look for the rest of the world. Everybody has an ego. Even Mother Teresa had an ego. She wanted to appear sacrificing. She wanted to appear humble. She wanted to appear noble. Those are all elements of ego. Ego is not good or bad, even though egotistical is a vulnerability. When you understand the Rice Method, and you understand that all people break down into these four different types of motivators, when you assess them and talk to them using open-ended questions, closed-ended questions, normal dialogue, even if you just sit back and listen to them while they talk to another group of people, you will quickly start to see the indicators of whether they are reward motivated, ideology motivated, ego motivated, or if they can be motivated through coercion."
iNw8-a_I0mY,iNw8-a_I0mY.wav,data/iNw8-a_I0mY.wav,"The number one reason why new businesses fail is the expectation that you are going to get everything that you want when you want it. If you get everything that you want instantly and you haven't built the foundation and the tools needed to manage what comes with it, it has the potential to decimate everything that you've built. And you don't have to look very far to see other cultural examples of this. Lottery winners, more likely to declare bankruptcy within three to five years of winning compared to their average American counterpart. Why? Because they haven't developed the money management skills or the abilities to set boundaries with their friends and family prior to receiving their windfall. This is the paradox of overnight success. Stop thinking that overnight success is an indication of your value or worth or capabilities. Embrace the process of becoming who you need to be to handle what you want."
iQp9aWc9BNQ,iQp9aWc9BNQ.wav,data/iQp9aWc9BNQ.wav,"I want to talk to you about how reading can give us a shareable world of powerful human connection, but also about how that connection is always partial, how reading is ultimately a lonely, idiosyncratic undertaking. When you read a poem alongside someone else, the poem changes in meaning. Because it becomes personal to that person, it becomes personal to you. When you meet somebody as a reader, you meet him for the first time, newly, freshly. There is no way you can know what his favorite line will be, what memories and private griefs he has. And you face the ultimate privacy of his inner life. And then you start to wonder, well, what is my inner life made of? What do I have that's worthwhile? What is it that I'm able to share with another?"
EzvHPwBVRhM,EzvHPwBVRhM.wav,data/EzvHPwBVRhM.wav,"The other day, I happened to cross a list of the cognitive biases that lead to depression and anxiety. Things like all or nothing thinking, overgeneralization, catastrophizing, minimizing the positive. Every single thing on this list is something that journalism does as a convention all the time. And it really shook me up because I was thinking, wow, it's like we're creating content in order to leave people depressed and anxious. In fact, that's not the intention, right? But that is the effect. It does beg the question, isn't there a better way? I do think that you can cover what is happening in the world in a rigorous, serious, clear-eyed way, without catastrophizing and minimizing the positive and overgeneralizing. But it requires a very different mindset about what is the news and how we should deliver it. It boils down to three things. There are three things that are missing from the news. Hope, agency, and dignity. These are things that sound fluffy, nice to have, but we actually know now from neuroscience and psychology that humans need these things in order to get up in the morning, in order to have a democracy, in order to raise children. We need them like we need water."
jUGIY9bdqbg,jUGIY9bdqbg.wav,data/jUGIY9bdqbg.wav,"Dreams are not built on belief alone. They're built on steps, clear, intentional ones, taken consistently. Start with a one-year plan, a three-month plan, and then daily activities you need to take in order to achieve your dreams and goals. The one-year plan. Define your dream and vision clearly and specifically. Set your goals and put a number to it, a timeline. The three-month plan. Take inventory. Look at your spending, your habits, your fears. Finally, focus on this day and daily activities. Take one step, a small action. Make some phone calls, send an email, cancel a subscription, set up auto savings. Have a money conversation you've been avoiding. If you take one small step every day, your dream will be fulfilled. Your dream becomes your destination. You don't have to figure everything out today, but you have to start because dreams deserve more than hope."
w-kKNnnqOHk,w-kKNnnqOHk.wav,data/w-kKNnnqOHk.wav,"We know that too much time online is not great for our mental health, but it's not just in our heads, it's in our bodies. We need movement to be as much a part of our lives as screens are. We need our schools, our neighborhoods, our workplaces to give us time and space just to move. So how can you start making a change and feeling better? Well, first, think about your most sedentary stretches of time, and then make yourself a mantra. So like if you are a student, you could say, I'll take an extra lap around the quad before class instead of checking TikTok so I get to class with more oxygen in my brain and I can actually focus. Or if you work from home, you could decide that on long Zoom calls, I will march in place in order to manage my glucose and avoid the post-meeting crash. If you're a parent, you could say, I will take a lap around the soccer field once so that I have enough energy to get through the dinner, and I can get through the dinner time chaos. You can have a dance party while you microwave your leftovers. You can walk the concourse instead of sitting and waiting for your flight. A mix of all these habits will keep your muscles firing and your mood steadier. You can help push this reset forward. Take movement breaks. And when people look at you like you're weird, just tell them why you're doing it, because you just want to feel a little better."
1oOMLr52YSw,1oOMLr52YSw.wav,data/1oOMLr52YSw.wav,"How do plants protect themselves? With a peel. Plants, just like us, have a skin or peel, technically called the plant cuticle, and that helps to protect them from moisture loss, oxidation and infection. What are those peels made of? Fatty acids, glycerides. Different fruits have different shelf lives because of the thickness and arrangement of these materials in those peels. So the idea then is, can we take these harmless, edible, plant-based ingredients, apply them in a thin layer on the surface of fresh fruits and vegetables to help reinforce the existing natural peel? And if you do that, can you help to retain peak flavor, texture and nutrients for longer without reliance on refrigeration, pesticides, waxes or plastics? So we took a test batch of material that we made using leftover tomato peels, since those are rich in these fatty acids and glycerides. We dipped those limes in a bowl of these ingredients in water and set them aside to dry, and then we waited. And we saw that we could add an extra week of freshness to these limes. We then went and wanted to apply this little bit of extra peel to all other kinds of fruits and vegetables. Bananas, avocados, limes, green beans, tomatoes, bell peppers, cucumbers, berries, like you name it. And what we saw amazed, and quite frankly, still amazes us. It really takes so little material. The little bit of extra peel we add to an average avocado, for example, that's equivalent in weight to a tenth of a small raisin. What I'm most proud of, though, it's why we got into all of this in the first place. And that is that since 2021, when we started measuring, we've prevented 166 million pieces of produce from going to waste."
OwgVzlFsbQQ,OwgVzlFsbQQ.wav,data/OwgVzlFsbQQ.wav,"Any rational person would have to ask the question whether or not CIA's behavior is in line with the behavior of a cult. And the answer is yes, absolutely. Because the loyalty that you have to have to the Central Intelligence Agency has to come above your loyalty to anything else. Higher than your loyalty to your parents, higher than your loyalty to your spouse, higher than the loyalty you have to your own children. Because when you sacrifice everything at the behest of a mission to keep people safe by stealing secrets, you can't let anything else come before that. What we say to ourselves at CIA is mission first, family always, which is still mission first. And that is absolutely in line with the way that cults cultivate their own followers. They make people absolutely dependent on the cult, the organization, the foundation, the principle first. So you have to consider the fact that based on objective reality, yes, there are many behaviors at CIA that are in line with the behaviors of a religious cult."
dx-vObCdxRI,dx-vObCdxRI.wav,data/dx-vObCdxRI.wav,"My team and I have invented a system to grow space structures in orbit using autonomous robotic self-assembly. The idea behind the method is to allow us to build reconfigurable space stations that are bigger than our biggest rockets. We use electro-permanent magnets, very special, strong magnets, that bring the modular tiles together to dock, to rendezvous. Essentially, think about space Legos with magnets that click, click, click, click into place. So we ship the modular parts to their destination, wherever they're meant to be, and once the tiles or the modules arrive, they build themselves. So we don't require astronauts or even robotic arms to go out and do slow or risky spacewalks and space maneuvers. And the best part is that we have tested this in space twice. Once we're in space, we can use the really unique environment of the vacuum, of microgravity, to manufacture things that can't be made on Earth. It turns out that in microgravity, protein crystals grow differently, certain types of tissues grow faster or mature better, and we can even do novel drug discovery in a way that we can't do under the conditions of Earth gravity. These therapies will be made in space, stabilized and brought back down to Earth. And in the next 10 years, we believe that we will be able to deploy our first modularly self-assembling space habitat, and contribute to a trillion-dollar space economy. Someday, we will live on Mars. Someday, we will travel outside of the confines of our solar system. But until then, let's put space to work for Earth."
A1-QV4DwZ5E,A1-QV4DwZ5E.wav,data/A1-QV4DwZ5E.wav,"Who was a great leader from history that I might not know about, but definitely should? Bill Cartwright. Have you heard of him? I have not, but I'd love to know. You have not. So Bill Cartwright was the co-captain of the Chicago Bulls with Michael Jordan during the first part of the 1990s when the Bulls were probably the most successful basketball team of all time. We tend to zero in on Michael Jordan. I mean, he's an amazing athlete, so why not? But Bill Cartwright's kind of the forgotten hero of the Chicago Bulls, and that I think makes him one of my favorite leaders. He has this ability to relate to all of the other players. He's very empathetic. He kind of creates an environment of psychological safety. To balance out, I think the other thing you need for a high-performance team is this emphasis on performance, on always wanting to win, which Michael Jordan had. But together, they're this perfect combination of on-the-court leaders. Thank you."
EdyabMCfL6U,EdyabMCfL6U.wav,data/EdyabMCfL6U.wav,"So now we have DOGE, right? Department of Government Efficiency. And from a certain vantage point, you'd think, I'd be a huge fan of DOGE, right? One of the major criticisms of this book is that government isn't efficient enough at achieving its own ends. The problem with DOGE, however, is that it might call itself a Department of Government Efficiency, but in practice, it's a Department of Government Evisceration. It's a project to destroy government, as we understand it, not to help it work more efficiently. So what does that mean? Well, you look at what DOGE has done, for example, in the FDA, right? The Federal Drug Administration is charged with approving, for example, phase three clinical trial drugs that are healthy and can help Americans lead longer and healthier lives. But look at what DOGE has done to the FDA. They haven't just laid off dozens of people. They've laid off so-called probationary employees who are often highly educated, young, upwardly mobile, recently promoted employees who are exactly the type of people you would want to hire more of at the FDA in order to make that department more efficient. I think the most parsimonious way to explain what DOGE has done to the FDA is that it's not just a department of government, it's a department of government that is responsible for the government. And that's what DOGE is doing, is not working to make government more efficient, but working to destroy the parts of government that it associates with the progressive administrative state so that power in the executive branch can be fully centralized around whatever Donald Trump wants to do."
